,,,,,,
,"product_sku","product_node_id","nutrition_table_item","amount_per_serving","percent_daily_value ","Input Format"
1923,"6515",677,"Serving Size:","2 Vcaps&ampreg;",,1
1924,"6515",677,"Servings Per Container:",60,,1
1925,"6515",677,"Grapefruit Pectin","1.0 g (1,000 mg)","* ",1
1926,"6675",686,"Serving Size:","2 Tablespoons (25 g)",,1
1927,"6675",686,"Servings Per Container:",27,,1
1928,"6675",686,"Calories",100," ",1
1929,"6675",686,"Calories from Fat",5," ",1
1930,"6675",686,"<strong>Total Fat</strong>","0.5 g",1%,1
1931,"6675",686,"Saturated Fat","0 g",0%,1
1932,"6675",686,"Trans Fat","0 g"," ",1
1933,"6675",686,"<strong>Cholesterol</strong>","0 mg",0%,1
1934,"6675",686,"<strong>Sodium</strong>","110 mg",5%,1
1935,"6675",686,"<strong>Potassium</strong>","140 mg",4%,1
1936,"6675",686,"<strong>Total Carbohydrate</strong>","21 g",7%,1
1937,"6675",686,"Dietary Fiber","1 g",4%,1
1938,"6675",686,"Sugars","19 g"," ",1
1939,"6675",686,"<b>Protein</b>","2 g"," ",1
1940,"6675",686,,," ",1
1941,"6675",686,"Vitamin A",,0%,1
1942,"6675",686,"Vitamin C",,0%,1
1943,"6675",686,"Calcium",,6%,1
1944,"6675",686,"Iron",,4%,1
1945,"6717",764,"Serving Size:","24 Sticks (28 g)",,1
1946,"6717",764,"Servings Per Container:",9,,1
1947,"6717",764,"<strong>Calories</strong>",150," ",1
1948,"6717",764,"Calories From Fat",80," ",1
1949,"6717",764,"<strong>Total Fat</strong>","9 g",14%,1
1950,"6717",764,"Saturated Fat","0.5 g",3%,1
1951,"6717",764,"Trans Fat","0 g"," ",1
1952,"6717",764,"<strong>Cholesterol</strong>","0 g",0%,1
1953,"6717",764,"<strong>Sodium</strong>","230 mg",10%,1
1954,"6717",764,"<strong>Total Carbohydrate</strong>","15 g",5%,1
1955,"6717",764,"Dietary Fiber","1 g",4%,1
1956,"6717",764,"Sugars","0 g"," ",1
1957,"6717",764,"<strong>Protein</strong>","3 g"," ",1
1958,"6717",764,"Vitamin A",,2%,1
1959,"6717",764,"Vitamin C",,0%,1
1960,"6717",764,"Calcium",,6%,1
1961,"6717",764,"Iron",,6%,1
1962,"6781",759,"Serving Size:","1/3 Cup",,1
1963,"6781",759,"Servings Per Container:",11,,1
1964,"6781",759,"Calories",150," ",1
1965,"6781",759,"Calories from fat",60," ",1
1966,"6781",759,"Total Fat","6 g",10%,1
1967,"6781",759,"Saturated fat","1.5 g",8%,1
1968,"6781",759,"Cholesterol","0 mg",0%,1
1969,"6781",759,"Sodium","80 mg",3%,1
1970,"6781",759,"Total Carbohydrate","6 g",2%,1
1971,"6781",759,"Dietary Fiber","1 g",4%,1
1972,"6781",759,"Sugar","1 g"," ",1
1973,"6781",759,"Protein","14 g"," ",1
1974,"6781",759,"Vitamin A",,0%,1
1975,"6781",759,"Calcium",,6%,1
1976,"6781",759,"Magnesium",,15%,1
1977,"6781",759,"Vitamin C",,0%,1
1978,"6781",759,"Iron",,8%,1
1979,"6781",759,"Zinc",,10%,1
1980,"6791",762,"Serving Size:","1/3 Cup",,1
1981,"6791",762,"Servings Per Container:",11,,1
1982,"6791",762,"Calories",150," ",1
1983,"6791",762,"Calories from fat",60," ",1
1984,"6791",762,"Total Fat","6 g",10%,1
1985,"6791",762,"Saturated Fat","1.5 g",8%,1
1986,"6791",762,"Cholesterol","0 mg",0%,1
1987,"6791",762,"Sodium","0 mg",0%,1
1988,"6791",762,"Total Carbohydrates","6 g",2%,1
1989,"6791",762,"Dietary Fiber","4 g",16%,1
1990,"6791",762,"Sugar","1 g"," ",1
1991,"6791",762,"Protein","14 g"," ",1
1992,"6791",762,"Vitamin A",,0%,1
1993,"6791",762,"Calcium",,6%,1
1994,"6791",762,"Magnesium",,15%,1
1995,"6791",762,"Vitamin C",,0%,1
1996,"6791",762,"Iron",,8%,1
1997,"6791",762,"Zinc",,10%,1
1998,"6920",645,"Serving Size:","2 Teaspoon (6 g)",,1
1999,"6920",645,"Servings Per Container:",75,,1
2000,"6920",645,"Calories",20," ",1
2001,"6920",645,"Calories from Fat",0," ",1
2002,"6920",645,"Total Fat","0 g",0%,1
2003,"6920",645,"Total Carbohydrate","5 g",1%,1
2004,"6920",645,"Sugars","4 g"," ",1
2005,"6920",645,"Sodium","0 mg",0%,1
2006,"6920",645,"Protein","0 g"," ",1
2007,"6927",659,"Serving Size:","1 Teaspoon",,1
2008,"6927",659,"Servings Per Container:",113,,1
2009,"6927",659,"Calories",0," ",1
2010,"6927",659,"Calories from Fat",0," ",1
2011,"6927",659,"Total Fat","0 g",0%,1
2012,"6927",659,"Total Carbohydrate","4 g",1%,1
2013,"6927",659,"Sugars","0 g"," ",1
2014,"6927",659,"Sugar Alcohol","4 g"," ",1
2015,"6927",659,"Sodium","0 mg",0%,1
2016,"6927",659,"Protein","0 g"," ",1
2017,"6933",663,"Serving Size:","1 Teaspoon",,1
2018,"6933",663,"Servings Per Container:",340,,1
2019,"6933",663,"Calories",15," ",1
2020,"6933",663,"Calories from fat",0," ",1
2021,"6933",663,"Total Fat","0 g",0%,1
2022,"6933",663,"Total Carbohydrate","4 g",1%,1
2023,"6933",663,"Sugars","4 g"," ",1
2024,"6933",663,"Sodium","0 g"," ",1
2025,"6933",663,"Protein","0 g"," ",1
2026,"6960",770,"Serving Size:","1 Level Scoop (45 mg)",,1
2027,"6960",770,"Servings Per Container:",622,,1
2028,"6960",770,"Calories",0," ",1
2029,"6960",770,"Total Fat","0 g",0%,1
2030,"6960",770,"Sodium","0 mg",0%,1
2031,"6960",770,"Total Carbohydrate","0 g",0%,1
2032,"6960",770,"Sugars","0 g"," ",1
2033,"6960",770,"Protein","0 g"," ",1
2034,"6965",773,"Serving Size:","1 level tsp. (3.5 g)",,1
2035,"6965",773,"Servings Per Container:",259,,1
2036,"6965",773,"Calories",15," ",1
2037,"6965",773,"Calories from Fat",0," ",1
2038,"6965",773,"Total Fat","0 g",0%,1
2039,"6965",773,"Sodium","10 mg","&amplt; 1% ",1
2040,"6965",773,"Total Carbohydrate","3 g",1%,1
2041,"6965",773,"Dietary Fiber","0 g",0%,1
2042,"6965",773,"Sugars","3 g"," ",1
2043,"6965",773,"Protein","0 g"," ",1
2044,"6968",769,"Serving Size:","1 Packet (1.1 g)",,1
2045,"6968",769,"Servings Per Container:",100,,1
2046,"6968",769,"Calories",0," ",1
2047,"6968",769,"Total Carbohydrate","1 g","<1% ",1
2048,"6968",769,"Dietary Fiber††","1 g",4%,1
2049,"6968",769,"Chromium (from Chromium Chelavite®)","50 mcg",42%,1
2050,"6968",769,"Inulin (FOS) (from Chicory Root)","900 mg","† ",1
2051,"6968",769,"<strong>Certified Organic Stevia Extract (<em>Stevia rebaudiana</em>) (leaf)</strong>","<strong>130 mg</strong>","<strong>†</strong> ",1
2052,"6972",784,"Serving Size:","1 Teaspoon",,1
2053,"6972",784,"Servings Per Container:",278,,1
2054,"6972",784,"Calories",15," ",1
2055,"6972",784,"Calories from Fat",0," ",1
2056,"6972",784,"Total Fat","0 g",0%,1
2057,"6972",784,"Total Carbohydrate","4 g",1%,1
2058,"6972",784,"Sugars","4 g"," ",1
2059,"6972",784,"Sodium","0 mg",0%,1
2060,"6972",784,"Protein","0 g"," ",1
2061,"6983",797,"Serving Size:","1 Teaspoon (4 g)",,1
2062,"6983",797,"Servings Per Container:",113,,1
2063,"6983",797,"Calories",10," ",1
2064,"6983",797,"Calories from Fat",0," ",1
2065,"6983",797,"Total Fat","0 g",0%,1
2066,"6983",797,"Total Carboyhydrate","4 g",1%,1
2067,"6983",797,"Sugars","0 g"," ",1
2068,"6983",797,"Sugar Alcohol","4 g"," ",1
2069,"6983",797,"Sodium","0 mg",0%,1
2070,"6983",797,"Protein","0 g"," ",1
2071,"6983",797,,," ",1
2072,"6983",797,"Not a significant source of saturated fat, trans fat, cholesterol, dietary fiber, Vitamin A, Vitamin C, Calcium or Iron.",," ",1
2073,"6983",797,"* Percent Daily Values are based ona 2,000 calorie diet. &#160;Your daily values may be higher or lower depending on your calorie needs.",," ",1
2074,"6983",797,,"<strong>2,000<br /> Calorie</strong>","<strong>2,500<br /> Calorie</strong> ",1
2075,"6983",797,"Total Fat &#160;&#160;&#160;&#160;&#160;&#160;&#160;Less than","65 g","80 g ",1
2076,"6983",797,"Sat Fat &#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;Less than","20 g","25 g ",1
2077,"6983",797,"Cholesterol &#160;&#160;&#160;&#160;Less than","300 mg","300 mg ",1
2078,"6983",797,"Sodium &#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;Less than","2,400 mg","2,400 mg ",1
2079,"6983",797,"Total Carbohydrate","300 g","375 g ",1
2080,"6983",797,"Dietary Fiber","25 g","30 g ",1
2081,"6983",797,"Calories per gram:<br /> Fat 9, Carbohydrate 4, Protein 4",," ",1
2082,"6986",798,"Serving Size:","1 Teaspoon (4 g)",,1
2083,"6986",798,"Servings Per Container:",283,,1
2084,"6986",798,"Calories",10," ",1
2085,"6986",798,"Calories from Fat",0," ",1
2086,"6986",798,"Total Fat","0 g",0%,1
2087,"6986",798,"Total Carbohydrate","4 g",1%,1
2088,"6986",798,"Sugars","0 g"," ",1
2089,"6986",798,"Sugar Alcohol","4 g"," ",1
2090,"6986",798,"Sodium","0 mg",0%,1
2091,"6986",798,"Protein","0 g"," ",1
2092,"6986",798,,," ",1
2093,"6986",798,"Not a significant source of saturated fat, trans fat, cholesterol, dietary fiber, Vitamin A, Vitamin C, Calcium or Iron.",," ",1
2094,"6986",798,"* Percent Daily Values are based on a 2,000 calorie diet. &#160;Your daily values may be higher or lower depending on your calorie needs.",," ",1
2095,"6986",798,,"<strong>2,000<br /> Calorie</strong>","<strong>2,500<br /> Calorie</strong> ",1
2096,"6986",798,"Total Fat &#160;&#160;&#160;&#160;&#160;&#160;&#160;Less than","65 g","80 g ",1
2097,"6986",798,"Sat Fat &#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;Less than","20 g","25 g ",1
2098,"6986",798,"Cholesterol &#160;&#160;&#160;&#160;Less than","300 mg","300 mg ",1
2099,"6986",798,"Sodium &#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;Less than","2,400 mg","2,400 mg ",1
2100,"6986",798,"Total Carbohydrate &#160;&#160;&#160;&#160;Less than","300 g","375 g ",1
2101,"6986",798,"Dietary Fiber","25 g","30 g ",1
2102,"6986",798,"Calories per gram:<br /> Fat 9, Carbohydrate 4, Protein 4",," ",1
2103,"6988",799,"Serving Size:","1 Packet (1.8 g)",,1
2104,"6988",799,"Servings Per Container:",75,,1
2105,"6988",799,"Calories",2.3," ",1
2106,"6988",799,"Total Carbohydrate","1.76 g","<1% ",1
2107,"6988",799,"Sugar Alcohol (as Xylitol)","1.72 g","† ",1
2108,"6988",799,"Stevia Extract (Leaf) (<i>Stevia rebaudiana</i>) (min. 80% Rebaudioside-A)","45 mg","† ",1
2109,"7001",710,"Serving Size:","1/3 Cup (28 g)",,1
2110,"7001",710,"Servings Per Container:",12,,1
2111,"7001",710,"Calories",190," ",1
2112,"7001",710,"Calories from Fat",170," ",1
2113,"7001",710,"Total Fat","19 g",29%,1
2114,"7001",710,"Saturated Fat","1.5 g",8%,1
2115,"7001",710,"Cholesterol","0 g",0%,1
2116,"7001",710,"Sodium","0 g",0%,1
2117,"7001",710,"Total Carbohydrate","5 g",2%,1
2118,"7001",710,"Dietary Fiber","2 g",8%,1
2119,"7001",710,"Sugars","0 g"," ",1
2120,"7001",710,"Protein","2 g"," ",1
2121,"7001",710,"Vitamin A",,0%,1
2122,"7001",710,"Calcium",,0%,1
2123,"7001",710,"Zinc",,10%,1
2124,"7001",710,"Vitamin C",,0%,1
2125,"7001",710,"Iron",,3%,1
2126,"7001",710,"Magnesium",,9%,1
2127,"7005",708,"Serving Size:","3 Tbsp(38g)",,1
2128,"7005",708,"Servings Per Container:",12,,1
2129,"7005",708,"Calories",160," ",1
2130,"7005",708,"Calories from fat",130," ",1
2131,"7005",708,"Total fat","14 g",22%,1
2132,"7005",708,"Saturated Fat","1 g",5%,1
2133,"7005",708,"Cholesterol","0 g",0%,1
2134,"7005",708,"Sodium","5 mg",0%,1
2135,"7005",708,"Total Carbohydrate","5 g",2%,1
2136,"7005",708,"Dietary Fiber","3 g",12%,1
2137,"7005",708,"Sugars","0 g"," ",1
2138,"7005",708,"Protein","6 g"," ",1
2139,"7005",708,"Vitamin A",,0%,1
2140,"7005",708,"Vitamin C",,0%,1
2141,"7005",708,"Calcium",,8%,1
2142,"7005",708,"Iron",,6%,1
2143,"7005",708,"Vitamin E",,70%,1
2144,"7005",708,"Magnesium",,20%,1
2145,"7012",709,"Serving Size:","1 oz. (28 g)",,1
2146,"7012",709,"Servings Per Container:",12,,1
2147,"7012",709,"Calories",200," ",1
2148,"7012",709,"Calories from Fat",170," ",1
2149,"7012",709,"Total Fat","18.5 g",28%,1
2150,"7012",709,"Saturated Fat","4 g",20%,1
2151,"7012",709,"Trans Fat","0 g"," ",1
2152,"7012",709,"Cholesterol","0 mg",0%,1
2153,"7012",709,"Sodium","0 mg",0%,1
2154,"7012",709,"Total Carbohydrate","3.5 g",1%,1
2155,"7012",709,"Dietary Fiber","2 g",8%,1
2156,"7012",709,"Sugars","0.5 g"," ",1
2157,"7012",709,"Protein","4 g"," ",1
2158,"7012",709,"Vitamin A",,0%,1
2159,"7012",709,"Vitamin C",,0%,1
2160,"7012",709,"Calcium",,4%,1
2161,"7012",709,"Iron",,4%,1
2162,"7012",709,"Magnesium",,25%,1
2163,"7012",709,"Selenium",,770%,1
2164,"7025",760,"Serving Size:","1/4 cup",,1
2165,"7025",760,"Servings Per Container:",15,,1
2166,"7025",760,"Calories",185," ",1
2167,"7025",760,"Calories from fat",130," ",1
2168,"7025",760,"Total Fat","15 g",23%,1
2169,"7025",760,"Saturated Fat","4 g",20%,1
2170,"7025",760,"Cholesterol","0 g",0%,1
2171,"7025",760,"Sodium","5 mg",0%,1
2172,"7025",760,"Total Carbohydrate","4 g",1%,1
2173,"7025",760,"Dietary fiber","3 g",12%,1
2174,"7025",760,"Sugar","0 g"," ",1
2175,"7025",760,"Protein","9 g"," ",1
2176,"7025",760,"Vitamin A",,2%,1
2177,"7025",760,"Calcium",,0%,1
2178,"7025",760,"Magnesium",,40%,1
2179,"7025",760,"Vitamin C",,0%,1
2180,"7025",760,"Iron",,15%,1
2181,"7025",760,"Zinc",,15%,1
2182,"7030",711,"Serving Size:","1/4 Cup (38 g)",,1
2183,"7030",711,"Servings Per Container:",11,,1
2184,"7030",711,"Calories",200," ",1
2185,"7030",711,"Calories from Fat",120," ",1
2186,"7030",711,"Total Fat","13 g",20%,1
2187,"7030",711,"Saturated Fat","1.5 g",8%,1
2188,"7030",711,"Trans Fat","0 g"," ",1
2189,"7030",711,"Cholesterol","0 mg",0%,1
2190,"7030",711,"Total Carbohydrate","16 g",5%,1
2191,"7030",711,"Dietary Fiber","2 g",8%,1
2192,"7030",711,"Sugars","10 g"," ",1
2193,"7030",711,"Protein","4 g"," ",1
2194,"7030",711,"Vitamin A",,0%,1
2195,"7030",711,"Vitamin C",,0%,1
2196,"7030",711,"Calcium",,4%,1
2197,"7030",711,"Iron",,8%,1
2198,"7050",761,"Serving Size:","3 Tablespoons",,1
2199,"7050",761,"Servings Per Container:",16,,1
2200,"7050",761,"Calories",165," ",1
2201,"7050",761,"Calories from fat",130," ",1
2202,"7050",761,"Total Fat","14 g",22%,1
2203,"7050",761,"Saturated Fat","1.5 g",8%,1
2204,"7050",761,"Cholesterol","0 g",0%,1
2205,"7050",761,"Sodium","0 g",0%,1
2206,"7050",761,"Total Carbohydrate","6 g",2%,1
2207,"7050",761,"Dietary Fiber","4 g",16%,1
2208,"7050",761,"Sugars","0 g"," ",1
2209,"7050",761,"Protein","7 G"," ",1
2210,"7050",761,"Vitamin A",,0%,1
2211,"7050",761,"Vitamin E",,150%,1
2212,"7050",761,"Calcium",,4%,1
2213,"7050",761,"Magnesium",,25%,1
2214,"7050",761,"Vitamin C",,0%,1
2215,"7050",761,"Copper",,25%,1
2216,"7050",761,"Iron",,10%,1
2217,"7050",761,"Zinc",,10%,1
2218,"7054",763,"Serving Size:","1/4 Cup (31g)",,1
2219,"7054",763,"Servings Per Container:",14,,1
2220,"7054",763,"Calories",200," ",1
2221,"7054",763,"Calories from fat",140," ",1
2222,"7054",763,"Total fat","17 g",26%,1
2223,"7054",763,"Saturated Fat","2 g",9%,1
2224,"7054",763,"Polyunsaturated Fat","12 g"," ",1
2225,"7054",763,"Monounsaturated Fat","3 g"," ",1
2226,"7054",763,"Cholesterol","0 mg",0%,1
2227,"7054",763,"Sodium","180 mg",7%,1
2228,"7054",763,"Total Carbohydrate","6 g",2%,1
2229,"7054",763,"Dietary Fiber","4 g",18%,1
2230,"7054",763,"Sugars","0 g"," ",1
2231,"7054",763,"Protein","8 g"," ",1
2232,"7054",763,"Vitamin A",,0%,1
2233,"7054",763,"Vitamin C",,0%,1
2234,"7054",763,"Calcium",,4%,1
2235,"7054",763,"Iron",,16%,1
2236,"7054",763,"Vitamin E",,62%,1
2237,"7054",763,"Magnesium",,10%,1
2238,"7054",763,"Copper",,28%,1
2239,"7073",712,"Serving Size:","1/4 Cup (30 g)",,1
2240,"7073",712,"Servings Per Container:",11,,1
2241,"7073",712,"Calories",215," ",1
2242,"7073",712,"Calories from fat",180," ",1
2243,"7073",712,"Total Fat","20 g",31%,1
2244,"7073",712,"Saturated fat","2 g",10%,1
2245,"7073",712,"Cholesterol","0 g",0%,1
2246,"7073",712,"Sodium","0 mg",0%,1
2247,"7073",712,"Total Carbohydrate","4 g",1%,1
2248,"7073",712,"Dietary Fiber","2 g",8%,1
2249,"7073",712,"Sugar","1 g"," ",1
2250,"7073",712,"Protein","4.5 g"," ",1
2251,"7073",712,"Vitamin A",,0%,1
2252,"7073",712,"Calcium",,3%,1
2253,"7073",712,"Magnesium",,12%,1
2254,"7073",712,"Vitamin C",,0%,1
2255,"7073",712,"Iron",,5%,1
2256,"7073",712,"Zinc",,6%,1
2257,"7320",628,"Serving Size:",,,1
2258,"7320",628,"Servings Per Container:",,,1
2259,"7520",715,"Serving Size:",,,1
2260,"7520",715,"Servings Per Container:",,,1
2261,"7525",716,"Serving Size:","&ampnbsp;",,1
2262,"7525",716,"Servings Per Container:","&ampnbsp;",,1
2263,"7530",717,"Serving Size:",,,1
2264,"7530",717,"Servings Per Container:",,,1
2265,"7535",718,"Serving Size:",,,1
2266,"7535",718,"Servings Per Container:",,,1
2267,"7540",719,"Serving Size:",,,1
2268,"7540",719,"Servings Per Container:",,,1
2269,"7541",720,"Serving Size:",,,1
2270,"7541",720,"Servings Per Container:",,,1
2271,"7545",722,"Serving Size:","&ampnbsp;",,1
2272,"7545",722,"Servings Per Container:","&ampnbsp;",,1
2273,"7546",723,"Serving Size:",,,1
2274,"7546",723,"Servings Per Container:",,,1
2275,"7552",724,"Serving Size:","&ampnbsp;",,1
2276,"7552",724,"Servings Per Container:","&ampnbsp;",,1
2277,"7560",726,"Serving Size:","&ampnbsp;",,1
2278,"7560",726,"Servings Per Container:","&ampnbsp;",,1
2279,"7570",729,"Serving Size:","&ampnbsp;",,1
2280,"7570",729,"Servings Per Container:","&ampnbsp;",,1
2281,"7585",731,"Serving Size:",,,1
2282,"7585",731,"Servings Per Container:",,,1
2283,"7600",732,"Serving Size:",,,1
2284,"7600",732,"Servings Per Container:",,,1
2285,"7620",733,"Serving Size:",,,1
2286,"7620",733,"Servings Per Container:",,,1
2287,"7625",734,"Serving Size:",,,1
2288,"7625",734,"Servings Per Container:",,,1
2289,"7663",727,"Serving Size:",,,1
2290,"7663",727,"Servings Per Container:",,,1
2291,"7664",721,"Serving Size:",,,1
2292,"7664",721,"Servings Per Container:",,,1
2293,"7670",714,"Serving Size:",,,1
2294,"7670",714,"Servings Per Container:",,,1
2295,"7680",631,"Serving Size:",,,1
2296,"7680",631,"Servings Per Container:",,,1
2297,"7695",787,"Serving Size:",,,1
2298,"7695",787,"Servings Per Container:",,,1
2299,"7700",786,"Serving Size:",,,1
2300,"7700",786,"Servings Per Container:",,,1
2301,"7705",725,"Serving Size:",,,1
2302,"7705",725,"Servings Per Container:",,,1
2303,"7733",728,"Serving Size:",,,1
2304,"7733",728,"Servings Per Container:",,,1
2305,"8067",646,"Serving Size:",,,1
2306,"8067",646,"Servings Per Container:",,,1
2307,"8090",800,"Serving Size:",,,1
2308,"8090",800,"Servings Per Container:",,,1
