SKU,Image,Featured Status,Name,Brand Name,Description Trimmed,List Price,Cost,Sell Price,Shippable,Weight,Weight Unit,Dimensions Unit,Length,Width,Height,Health Concerns,,Product Category,Package quantity,Default cart quantity
2943,2943.Bromelain(60v).png,,Bromelain 2400 GDU 500 mg - 60 Vcaps¨,NOW Foods,"Natural Enzyme 2400 GDU/g 500 mg Protein Digesting A Dietary Supplement Vegetarian Formula &nbsp;NOW&reg; Bromelain 2400 GDU is one of the highest natural potencies of this proteolytic (protein-digesting) enzyme available. While most enzymes are generally considered to be poorly absorbed, Bromelain is one of the most bioavailable of all enzymes and has been the subject of numerous studies worldwide. Although Bromelain is derived from pineapple, supplementation is necessary to achieve optimum levels of this enzyme. Encapsulated in Vcaps&reg; for a 100% vegetarian formula. Product FAQ's",15.99,7.99,15.99,TRUE,0.16,LB,in,6,6,6,Digestive Support,2,Digestive Support,1,1
692,,,Vitamin C-1000 - 250 Caps,NOW Foods,"Antioxidant Protection* with 100 mg of Bioflavonoids Vitamin C is consumed in a supplemental form by millions of people across the world for its antioxidant properties, which are well-documented in medical research.&nbsp; C-1000 provides a potent dosage of this key vitamin and is blended with Bioflavonoids, natural synergists to Vitamin C.* From the FDA's website: ""Some scientific evidence suggests that consumption of antioxidant vitamins may reduce the risk of certain forms of cancer. However, FDA has determined that this evidence is limited and not conclusive."" Read FAQ's",25.99,12.99,25.99,TRUE,0.94,LB,in,6,6,6,Antioxidants || General Health & Wellness,2,Vitamins,1,1
693,,,Vitamin C-1000 - 500 Caps,NOW Foods,"Antioxidant Protection* with 100 mg of Bioflavonoids Vitamin C is consumed in supplemental form by millions of people across the world for it's antioxidant properties, which are well documented in medical research.&nbsp; C-1000 provides a potent dosage of this key vitamin and is blended with Bioflavonoids, natural synergists to Vitamin C. From the FDA's website: ""Some scientific evidence suggests that consumption of antioxidant vitamins may reduce the risk of certain forms of cancer. However, FDA has determined that this evidence is limited and not conclusive."" Read FAQ's",49.99,24.99,49.99,TRUE,1.74,LB,in,6,6,6,Antioxidants || General Health & Wellness,2,Vitamins,1,1
700,,,Vitamin C-1000 Complex - 90 Tabs,NOW Foods,"Antioxidant Protection* Buffered C Sustained Release With 500 mg Bioflavonoids A Dietary Supplement Vegetarian Formula Calcium Ascorbate is not acidic and will not contribute to excess stomach acidity or irritation in sensitive persons.&nbsp; Calcium Ascorbate is synthesized from a combination of Ascorbic Acid and&nbsp;Calcium Carbonate to form Calcium Ascorbate. From the FDA's website: ""Some scientific evidence suggests that consumption of antioxidant vitamins may reduce the risk of certain forms of cancer. However, the FDA has determined that this evidence is limited and not conclusive."" Read FAQ's",15.99,7.99,15.99,TRUE,0.49,LB,in,6,6,6,Antioxidants || General Health & Wellness,2,Vitamins,1,1
682,,,Vitamin C-1000 Time Released with Rose Hips - 250 Tabs,NOW Foods,"Antioxidant Protection* Sustained Release with Rose Hips Vegetarian Formula Vitamin C is consumed in a supplemental form by millions of people across the world for its antioxidant properties, which are well-documented in medical research.&nbsp; C-1000 provides a potent dosage of this key vitamin and is blended with Rose Hips, a natural source of Vitamin C and a synergist.* From the FDA's website: ""Some scientific evidence suggests that consumption of antioxidant vitamins may reduce the risk of certain forms of cancer. However, FDA has determined that this evidence is limited and not conclusive."" Read FAQ's",23.99,11.99,23.99,TRUE,1.04,LB,in,6,6,6,Antioxidants || General Health & Wellness,2,Vitamins,1,1
690,,,Vitamin C-1000 - 100 Caps,NOW Foods,"Antioxidant Protection* with 100 mg of Bioflavonoids Vitamin C is consumed in a supplemental form by millions of people across the world for its antioxidant properties which are well-documented in medical research.&nbsp; C-1000 provides a potent dosage of this key vitamin and is blended with Bioflavonoids, natural synergists to Vitamin C.* From the FDA's website: ""Some scientific evidence suggests that consumption of antioxidant vitamins may reduce the risk of certain forms of cancer. However, FDA has determined that this evidence is limited and not conclusive."" Read FAQ's",11.99,5.99,11.99,TRUE,0.42,LB,in,6,6,6,Antioxidants || General Health & Wellness,2,Vitamins,1,1
660,,,Vitamin C-500 Complex - Vegetarian 100 Tabs,NOW Foods,"Antioxidant Protection* With Bioflavonoids, Acerola &#38; Rose Hips Vegetarian Formula Vitamin C is perhaps the most popular vitamin known to man. It is consumed in a supplemental form by millions of people across the world for its antioxidant properties, which are well-documented in medical research. C-500 provides a potent dosage of this key vitamin and is blended with Bioflavonoids, Acerola, Rose Hips and Rutin, which are natural synergists to Vitamin C.* From the FDA's website: ""Some scientific evidence suggests that consumption of antioxidant vitamins may reduce the risk of certain forms of cancer. However, FDA has determined that this evidence is limited and not conclusive."" Read FAQ's",8.99,4.49,8.99,TRUE,0.41,LB,in,6,6,6,Antioxidants || General Health & Wellness,2,Vitamins,1,1
662,,,Vitamin C-500 Complex - 250 Tabs,NOW Foods,"Antioxidant Protection* With Bioflavonoids, Acerola &#38; Rose Hips Vegetarian Formula Vitamin C is perhaps the most popular vitamin known to man.&nbsp; It is consumed in a supplemental form&nbsp; by millions of people across the world for its antioxidant properties.&nbsp; C-500 provides a potent dosage of this key vitamin and is blended with Bioflavonoids, Acerola, Rose Hips and Rutin, which are natural synergists to Vitamin C.* From the FDA's website: ""Some scientific evidence suggests that consumption of antioxidant vitamins may reduce the risk of certain forms of cancer. However, FDA has determined that this evidence is limited and not conclusive."" Read FAQ's",18.99,9.49,18.99,TRUE,0.95,LB,in,6,6,6,Antioxidants || General Health & Wellness,2,Vitamins,1,1
630,,,Vitamin C-500 Chewable Orange - 100 Lozenges,NOW Foods,"Antioxidant Protection* Xylitol Sweetened Natural Orange Juice Flavor Vegetarian Formula Vitamin C is perhaps the most popular vitamin known to man.&nbsp; It is consumed in a supplemental form by millions of people across the world for its antioxidant properties.&nbsp; C-500 provides a potent dosage of this key vitamin and is blended with Acerola, a natural source of Vitamin C.&nbsp; Citrus Bioflavonoids are added for their synergistic effect.* From the FDA's website: ""Some scientific evidence suggests that consumption of antioxidant vitamins may reduce the risk of certain forms of cancer. However, FDA has determined that this evidence is limited and not conclusive."" Read FAQ's",11.99,5.99,11.99,TRUE,0.71,LB,in,6,6,6,Antioxidants || General Health & Wellness,2,Vitamins,1,1
1252,,,Calcium &; Magnesium - 240 Softgels,NOW Foods,"Supports Bone Health*With Vitamin D and ZincA Dietary SupplementNOW&reg; Calcium &; Magnesium Softgels include Vitamin D and Zinc and offer a truly balanced and synergistic blend of essential minerals.&nbsp; This formula supports strong bones and teeth, healthy enzymatic activity, and provides antioxidant support.*&nbsp; Delivered via softgel, this formula is more easily absorbed and assimilated than capsules or tablets.",23.99,11.99,23.99,TRUE,1.6,LB,in,6,6,6,Bone Health,2,Minerals,1,1
1253,,,Calcium Hydroxyapatite - 120 Caps,NOW Foods,"Calcium rich, high collagen microcrystalline hydroxyapatite (MCH) forms the basis for this unique calcium supplement. MCH is the actual form of calcium found naturally in bone tissue. It provides both the organic and inorganic constituents found in the skeletal structure. Read FAQ's",14.99,7.49,14.99,TRUE,0.46,LB,in,6,6,6,Bone Health,2,Minerals,1,1
3319,,,Candida Clearª - 180 Vcaps¨,NOW Foods,"Candida Clear&#8482; is a combination of herbal ingredients (Pau D'Arco, Black Walnut and Oregano Oil), Biotin (a B-complex vitamin) and Caprylic Acid (a naturally occurring fatty acid derived from plant oils).&nbsp; These synergistic ingredients help to support a healthy balance of intestinal bacteria.&nbsp; The beneficial bacteria that normally populate the gut assist in the digestion of food, produce certain vitamins and promote detoxification processes.* Product FAQ's Online Seminar - Women's Health Issues: Listen to a seminar&nbsp;on women's health issues and the supplements that address some of the most common concerns for women today.&nbsp; Presented by Dr. Hyla Cass.",31.99,15.99,31.99,TRUE,0.52,LB,in,6,6,6,Women's Health || Digestive Support,2,Digestive Support,1,1
2020,2020.CarboGain(2lbs).png,,Carbo Gain 100% Complex Carbohydrate - 2 lbs.,NOW Foods,"100% Complex Carbohydrate All Natural - No Aspartame, No Sucralose, No Acesulfame-K A Dietary Supplement Vegetarian Product &nbsp; NOWÂ® Carbo Gain is a 100% pure maltodextrin, an easily digestible complex carbohydrate derived from corn. &nbsp;Maltodextrin contains ""glucose polymers"", linked sugar compounds that are easier for the body to assimilate and use. &nbsp;Glucose polymers are metabolized at a slow, steady rate that can help to sustain energy levels during endurance-oriented workouts and/or athletic events and support weight gain. &nbsp;Carbo Gain contains virtually no protein, fat or fiber and is a convenient source of energy for active individuals.* &nbsp;Look to NOW for all of your high quality sports supplement needs.",15.99,7.99,15.99,TRUE,2.4,LB,in,6,6,6,Fitness,2,Sports Nutrition,1,1
2010,,,,NOW Foods,,,,,TRUE,,LB,in,6,6,6,,2,Vitamins,1,1
4626,4626.CeleryCirculation(60V).png,,Celery Circulationª - 60 Vcaps&reg;,NOW Foods,"Circulatory Support* Celery Seed Extract plus Horse Chestnut &#38; Hawthorn Extracts A Dietary Supplement Vegetarian Formula &nbsp; &nbsp; Celery (Apium graveolens) has been cultivated as a food and used by herbalists for at least 3,000 years.&nbsp; More recently, scientific studies have found that Celery Seed is rich in bioactive compounds that support a healthy inflammatory response.&nbsp; A balanced inflammatory response is known to be important in maintaining healthy circulation and a healthy cardiovascular system.&nbsp; In addition, NOWÂ® Celery Circulation&#8482; contains Horse Chestnut Seed Extract (Aesculus hippocastanum), which has been shown in clinical studies to support healthy vascular function.&nbsp; Hawthorn Extract has been included as a synergist in this 100% vegetarian formula.*",19.99,9.99,19.99,TRUE,0.14,LB,in,6,6,6,Cardiovascular Support || Circulatory Support,2,Cholesterol/Cardiovascular Support,1,1
2632,2632.Chlorella(120t).png,,Chlorella 1000 mg - 120 Tabs,NOW Foods,,21.99,10.99,21.99,TRUE,0.2,LB,in,6,6,6,,2,Green Foods,1,1
2104,2104.ChocoEnergyShot(15mL).png,,Choco Energy - 12 (15 mL) Shots,NOW Foods,"Supports Cognitive Function for Faster Reaction TimeProvides the Energizing Health Benefits of Chocolate*Perfect for Distance Training, Marathons, or Long RidesNo Artificial Colors or FlavorsEnhanced with 2,000 mg of Bioenergy RIBOSE&trade;A Dietary SupplementVegetarian FormulaAwaken your senses with NOW&reg; ChocoEnergy&trade; - an invigorating blend of vitamins, minerals, and other natural ingredients that work together to deliver a powerful boost of extended energy! &nbsp;In addition to its perfectly balanced combination of B-12, Bioenergy RIBOSE&trade;, NAD, and Chromium Chelavite&reg;, ChocoEnergy&trade; contains Yerba Mate, a natural source of caffeine and polyphenols, as well as Chocamine&reg;, a proprietary cocoa extract that provides the energizing benefits of chocolate without the sugar or fat. &nbsp;Together, this unique arrangement of naturally energizing compounds works synergistically to quicken reaction time through its effects on cognitive function.*To get the most out of your training and active lifestyle, be sure to try NOW's other high octane energy shots, including L-Carnitine 2,000 and B-12 10,000 mcg!These convenient energy boosting shots are perfect for the office, in the car, at the gym, or anywhere a quick blast of natural energy is needed!*",27.99,13.99,27.99,TRUE,0.55,LB,in,6,6,6,Fitness || Brain  & Memory Supoort,2,Diet/Weight Management/Sports Nutrition,1,1
3313,3313.Cholesterol support,,Cholesterol Support - 90 Vcaps¨,NOW Foods,"Cardiovascular HealthSupports Healthy Cholesterol Levels*Policosanol from Sugar CaneTocotrienols, Guggul, and GarlicA Dietary SupplementVegetarian FormulaCholesterol Support&trade; is a dietary supplement specifically formulated to support your body's natural metabolism of cholesterol.*&nbsp; In addition to this effective supplement, we recommend a diet low in saturated fats and regular aerobic exercise.&nbsp;&nbsp;Product FAQ'sRelated ProductsRead more about Cardio Health from Your Health Professor",21.99,10.99,21.99,TRUE,0.21,LB,in,6,6,6,Cholesterol,2,Cholesterol/Cardiovascular Support,1,1
4636,4636.CinnamonBark(120c).png,,Cinnamon Bark 600 mg - 120 Caps,NOW Foods,"Cinnamon Bark has been historically used as a digestive aid and to promote other health benefits.&nbsp; Recent studies indicate that Cinnamon may also help support healthy serum lipid levels.&nbsp; In addition, Cinnamon contains potent antioxidants that help to support cardiovascular function.*",12.99,6.49,12.99,TRUE,0.33,LB,in,6,6,6,Cholesterol || Glucose  and Sugar Support,2,Herbs & Mushrooms,1,1
7320,7320_CitricAcid(40z).png,,Citric Acid 100% Pure - 4 oz.,NOW Foods,"100% Pure - Helps Sprouting Citric Acid is useful in sprouting, canning, drying or freezing. &nbsp;It can be used to preserve Vitamin C content, retard spoilage by bacterial growth, and prevent discoloration. &nbsp;Use 1 tsp. per quart of water or juice for most fruits and vegetables. &nbsp;",4.99,2.49,4.99,TRUE,0.32,LB,in,6,6,6,,2,Healthy Foods,1,1
83,0083.L-Citrulline(90c).png,,L-Citrulline 750 mg - 90 Caps,NOW Foods,"Supports Protein MetabolismHealthy Immune&nbsp;System Function*A Dietary Supplement&nbsp;Citrulline is a non-essential amino acid that is an important intermediate in the urea cycle, functioning along with Arginine and Ornithine to rid the body of ammonia, a byproduct of protein metabolism.&nbsp; Because Citrulline is a precursor of Arginine, it provides a readily available source material for Arginine production, thereby helping the body maintain healthy Arginine levels.&nbsp; Citrulline also plays an important role in the healing process and in the maintenance of a healthy immune system.*",27.99,13.99,27.99,TRUE,0.31,LB,in,6,6,6,Immune Support,2,Amino Acids,1,1
1727,,,CLA (Conjugated Linoleic Acid) 800 mg - 90 Softgels,NOW Foods,"CLA (conjugated linoleic acid) is a distinctive omega-6 fatty acid, and one of the most popular weight management/body composition supplements ever introduced to the health seeking public. Long before the days of heavily processed meats and cheese, the modern diet contained much greater quantities of CLA. Today, most Americans consume less than one gram per day from food. This makes dietary supplementation one of the only effective ways to obtain ideal levels of this important fatty acid. The effectiveness of CLA will not diminish over time, and there is no need to cycle on/off the product. NOW&reg; CLA 800 mg will garner the best results when used by individuals who exercise regularly, follow a sensible diet, and take the product consistently.* More about Diet Support Products from Your Health Professor",19.99,9.99,19.99,TRUE,0.4,LB,in,6,6,6,Fitness || Weight Management,2,Diet/Weight Management,1,1
